수송일자,역명,합계
2023-08-05,강동,16565
2023-08-05,길동,13022
2023-08-05,굽은다리(강동구민회관앞),12129
2023-08-05,명일,11663
2023-08-05,고덕,14469
2023-08-05,상일동,13579
2023-08-05,둔촌동,11293
2023-08-05,올림픽공원(한국체대),11074
2023-08-05,방이,6812
2023-08-05,오금,6051
2023-08-05,개롱,10292
2023-08-05,거여,9850
2023-08-05,마천,7660
2023-08-05,강일,14300
2023-08-05,미사,14050
2023-08-05,하남풍산,8398
2023-08-05,하남시청(덕풍·신장),10243
2023-08-05,하남검단산,17196
2023-08-05,응암,13850
2023-08-05,역촌,7200
2023-08-05,불광,5477
2023-08-05,독바위,7447
2023-08-05,구산,12267
2023-08-05,새절(신사),14147
2023-08-05,증산(명지대앞),13826
2023-08-05,디지털미디어시티,11672
2023-08-05,월드컵경기장(성산),13312
2023-08-05,마포구청,19337
2023-08-05,망원,24483
2023-08-05,합정,20366
2023-08-05,상수,16015
2023-08-05,광흥창(서강),9744
2023-08-05,대흥(서강대앞),14865
2023-08-05,공덕,13351
2023-08-05,효창공원앞,9091
2023-08-05,삼각지,8148
2023-08-05,녹사평(용산구청),15570
2023-08-05,이태원,21838
2023-08-05,한강진,11599
2023-08-05,버티고개,4068
2023-08-05,약수,4867
2023-08-05,청구,8330
2023-08-05,신당,12513
2023-08-05,동묘앞,8382
2023-08-05,창신,6555
2023-08-05,보문,10110
2023-08-05,안암(고대병원앞),10651
2023-08-05,고려대(종암),10921
2023-08-05,월곡(동덕여대),10315
2023-08-05,상월곡(한국과학기술연구원),9406
2023-08-05,돌곶이,13365
2023-08-05,석계,11737
2023-08-05,태릉입구,10158
2023-08-05,화랑대(서울여대입구),9965
2023-08-05,봉화산(서울의료원),6645
2023-08-05,장암,7594
2023-08-05,도봉산,17964
2023-08-05,수락산,18446
2023-08-05,마들,23385
2023-08-05,노원,25166
2023-08-05,중계,18762
2023-08-05,하계,17780
2023-08-05,공릉(서울과학기술대),13737
2023-08-05,태릉입구,12798
2023-08-05,먹골,13759
2023-08-05,중화,19207
2023-08-05,상봉(시외버스터미널),21714
2023-08-05,면목,20121
2023-08-05,사가정,14669
2023-08-05,용마산(용마폭포공원),10398
2023-08-05,중곡,16324
2023-08-05,군자(능동),16367
2023-08-05,어린이대공원(세종대),19207
2023-08-05,건대입구,18825
2023-08-05,뚝섬유원지,16264
2023-08-05,청담,17833
2023-08-05,강남구청,18398
2023-08-05,학동,18592
2023-08-05,논현,13702
2023-08-05,반포,18882
2023-08-05,고속터미널,18360
2023-08-05,내방,17923
2023-08-05,이수,17853
2023-08-05,남성,14190
2023-08-05,숭실대입구(살피재),14655
2023-08-05,상도,12814
2023-08-05,장승배기,15758
2023-08-05,신대방삼거리,13411
2023-08-05,보라매,12219
2023-08-05,신풍,14728
2023-08-05,대림(구로구청),16446
2023-08-05,남구로,20977
2023-08-05,가산디지털단지,25623
2023-08-05,철산,28787
2023-08-05,광명사거리,21115
2023-08-05,천왕,11365
2023-08-05,온수(성공회대입구),16722
2023-08-05,암사,21419
2023-08-05,천호(풍납토성),18450
2023-08-05,강동구청,9559
2023-08-05,몽촌토성(평화의문),17379
2023-08-05,잠실(송파구청),21075
2023-08-05,석촌,12496
2023-08-05,송파,9714
2023-08-05,가락시장,12162
2023-08-05,문정,19059
2023-08-05,장지,15754
2023-08-05,복정,7880
2023-08-05,산성,12066
2023-08-05,남한산성입구(성남법원.검찰청),14582
2023-08-05,단대오거리,10994
2023-08-05,신흥,8069
2023-08-05,수진,7202
2023-08-05,모란,6739
2023-08-05,남위례,35959
2023-08-06,서울역,40662
2023-08-06,시청,21645
2023-08-06,종각,24432
2023-08-06,종로3가,21569
2023-08-06,종로5가,18614
2023-08-06,동대문,15753
2023-08-06,신설동,16918
2023-08-06,제기동,22572
2023-08-06,청량리(서울시립대입구),23211
2023-08-06,동묘앞,17539
2023-08-06,시청,27492
2023-08-06,을지로입구,30939
2023-08-06,을지로3가,14758
2023-08-06,을지로4가,13165
2023-08-06,동대문역사문화공원(DDP),17633
2023-08-06,신당,14783
2023-08-06,상왕십리,14328
2023-08-06,왕십리(성동구청),10076
2023-08-06,한양대,12903
2023-08-06,뚝섬,26831
2023-08-06,성수,40345
2023-08-06,건대입구,35077
2023-08-06,구의(광진구청),32722
2023-08-06,강변(동서울터미널),24679
2023-08-06,잠실나루,55460
2023-08-06,잠실(송파구청),58820
2023-08-06,잠실새내,18975
2023-08-06,종합운동장,35155
2023-08-06,삼성(무역센터),39196
2023-08-06,선릉,22042
2023-08-06,역삼,42022
2023-08-06,강남,38113
2023-08-06,교대(법원.검찰청),23753
2023-08-06,서초,18237
2023-08-06,방배,26990
2023-08-06,사당,37440
2023-08-06,낙성대(강감찬),39079
2023-08-06,서울대입구(관악구청),35342
2023-08-06,봉천,42817
2023-08-06,신림,44385
2023-08-06,신대방,38185
2023-08-06,구로디지털단지,38187
2023-08-06,대림(구로구청),42099
2023-08-06,신도림,33139
2023-08-06,문래,14726
2023-08-06,영등포구청,14913
2023-08-06,당산,29459
2023-08-06,합정,77316
2023-08-06,홍대입구,75978
2023-08-06,신촌,29656
2023-08-06,이대,13358
2023-08-06,아현,8388
2023-08-06,충정로(경기대입구),5176
2023-08-06,용답,2194
2023-08-06,신답,3561
2023-08-06,신설동,3258
2023-08-06,도림천,3762
2023-08-06,양천구청,8092
2023-08-06,신정네거리,6044
2023-08-06,용두(동대문구청),4493
2023-08-06,지축,15306
2023-08-06,구파발,31591
2023-08-06,연신내,27340
2023-08-06,불광,17065
2023-08-06,녹번,14945
2023-08-06,홍제,10314
2023-08-06,무악재,5944
2023-08-06,독립문,14891
2023-08-06,경복궁(정부서울청사),22724
2023-08-06,안국,15806
2023-08-06,종로3가,9727
2023-08-06,을지로3가,9051
2023-08-06,동대입구,12091
2023-08-06,약수,10629
2023-08-06,금호,8581
2023-08-06,옥수,18124
2023-08-06,압구정,24896
2023-08-06,신사,13315
2023-08-06,잠원,45683
2023-08-06,고속터미널,43070
2023-08-06,교대(법원.검찰청),15780
2023-08-06,남부터미널(예술의전당),25639
2023-08-06,양재(서초구청),17867
2023-08-06,매봉,5770
2023-08-06,도곡,9162
2023-08-06,대치,6952
2023-08-06,학여울,4942
2023-08-06,대청,8041
2023-08-06,일원,14813
2023-08-06,수서,14774
2023-08-06,가락시장,6330
2023-08-06,경찰병원,5533
2023-08-06,오금,8665
2023-08-06,당고개,15440
2023-08-06,상계,20045
2023-08-06,노원,26262
2023-08-06,창동,29880
2023-08-06,쌍문,32554
2023-08-06,수유(강북구청),25958
2023-08-06,미아(서울사이버대학),22035
2023-08-06,미아사거리,24133
2023-08-06,길음,21055
2023-08-06,성신여대입구(돈암),18263
2023-08-06,한성대입구(삼선교),28851
2023-08-06,혜화,30376
2023-08-06,동대문,17818
2023-08-06,동대문역사문화공원(DDP),18901
2023-08-06,충무로,30197
2023-08-06,명동,30633
2023-08-06,회현(남대문시장),13681
2023-08-06,서울역,20901
2023-08-06,숙대입구(갈월),10790
2023-08-06,삼각지,14523
2023-08-06,신용산,18471
2023-08-06,이촌(국립중앙박물관),8537
2023-08-06,동작(현충원),10676
2023-08-06,총신대입구(이수),24962
2023-08-06,사당,14558
2023-08-06,남태령,4342
2023-08-06,방화,6361
2023-08-06,개화산,10503
2023-08-06,김포공항,10189
2023-08-06,송정,6971
2023-08-06,마곡,12741
2023-08-06,발산,15745
2023-08-06,우장산,20730
2023-08-06,화곡,27149
2023-08-06,까치산,19777
2023-08-06,신정(은행정),12564
2023-08-06,목동,19922
2023-08-06,오목교(목동운동장앞),15432
2023-08-06,양평,4369
2023-08-06,영등포구청,7276
2023-08-06,영등포시장,8191
2023-08-06,신길,11393
2023-08-06,여의도,17950
2023-08-06,여의나루,14542
2023-08-06,마포,9576
2023-08-06,공덕,7027
2023-08-06,애오개,3899
2023-08-06,충정로(경기대입구),6220
2023-08-06,서대문,16381
2023-08-06,광화문(세종문화회관),21302
2023-08-06,종로3가,10212
2023-08-06,을지로4가,3110
2023-08-06,동대문역사문화공원(DDP),3034
2023-08-06,청구,4460
2023-08-06,신금호,6696
2023-08-06,행당,5659
2023-08-06,왕십리(성동구청),5656
2023-08-06,마장,9853
2023-08-06,답십리,14642
2023-08-06,장한평,13943
2023-08-06,군자(능동),14734
2023-08-06,아차산(어린이대공원후문),15593
2023-08-06,광나루(장신대),19777
2023-08-06,천호(풍납토성),20660
2023-08-06,강동,12847
2023-08-06,길동,9714
2023-08-06,굽은다리(강동구민회관앞),9917
2023-08-06,명일,8985
2023-08-06,고덕,10423
2023-08-06,상일동,10515
2023-08-06,둔촌동,9321
2023-08-06,올림픽공원(한국체대),9438
2023-08-06,방이,5254
2023-08-06,오금,4452
2023-08-06,개롱,7706
2023-08-06,거여,7705
2023-08-06,마천,6029
2023-08-06,강일,11001
2023-08-06,미사,11398
2023-08-06,하남풍산,6416
2023-08-06,하남시청(덕풍·신장),8327
2023-08-06,하남검단산,13583
2023-08-06,응암,11142
2023-08-06,역촌,5540
2023-08-06,불광,4276
2023-08-06,독바위,1702
2023-08-06,연신내,3910
2023-08-06,구산,9107
2023-08-06,새절(신사),10888
2023-08-06,증산(명지대앞),10447
2023-08-06,디지털미디어시티,8790
2023-08-06,월드컵경기장(성산),10088
2023-08-06,마포구청,14563
2023-08-06,망원,18223
2023-08-06,합정,15405
2023-08-06,상수,12061
2023-08-06,광흥창(서강),8066
2023-08-06,대흥(서강대앞),10755
2023-08-06,공덕,9702
2023-08-06,효창공원앞,6800
2023-08-06,삼각지,6452
2023-08-06,녹사평(용산구청),13455
2023-08-06,이태원,14886
2023-08-06,한강진,8962
2023-08-06,버티고개,2929
2023-08-06,약수,3443
2023-08-06,청구,5623
2023-08-06,신당,9214
2023-08-06,동묘앞,6598
2023-08-06,창신,5151
2023-08-06,보문,7780
2023-08-06,안암(고대병원앞),8310
2023-08-06,고려대(종암),8499
2023-08-06,월곡(동덕여대),8134
2023-08-06,상월곡(한국과학기술연구원),8401
2023-08-06,돌곶이,11128
2023-08-06,석계,9018
2023-08-06,태릉입구,8057
2023-08-06,화랑대(서울여대입구),7840
2023-08-06,봉화산(서울의료원),5473
2023-08-06,장암,6045
2023-08-06,도봉산,14281
2023-08-06,수락산,13912
2023-08-06,마들,16373
2023-08-06,노원,18106
2023-08-06,중계,15614
2023-08-06,하계,14154
2023-08-06,공릉(서울과학기술대),10458
2023-08-06,태릉입구,9332
2023-08-06,먹골,10202
2023-08-06,중화,14181
2023-08-06,상봉(시외버스터미널),15471
2023-08-06,면목,14879
2023-08-06,사가정,10656
2023-08-06,용마산(용마폭포공원),7867
2023-08-06,중곡,12597
2023-08-06,군자(능동),12412
2023-08-06,어린이대공원(세종대),14652
2023-08-06,건대입구,14247
2023-08-06,뚝섬유원지,10886
2023-08-06,청담,10182
2023-08-06,강남구청,10928
2023-08-06,학동,11256
2023-08-06,논현,7910
2023-08-06,반포,17091
2023-08-06,고속터미널,13057
2023-08-06,내방,12765
2023-08-06,이수,12940
2023-08-06,남성,10736
2023-08-06,숭실대입구(살피재),11788
2023-08-06,상도,9825
2023-08-06,장승배기,11808
2023-08-06,신대방삼거리,10316
2023-08-06,보라매,9843
2023-08-06,신풍,14999
2023-08-06,대림(구로구청),15126
2023-08-06,남구로,15670
2023-08-06,가산디지털단지,18632
2023-08-06,철산,21257
2023-08-06,광명사거리,15975
2023-08-06,천왕,8759
2023-08-06,온수(성공회대입구),12363
2023-08-06,암사,16130
2023-08-06,천호(풍납토성),13575
2023-08-06,강동구청,7611
2023-08-06,몽촌토성(평화의문),14035
2023-08-06,잠실(송파구청),15963
2023-08-06,석촌,9145
2023-08-06,송파,7014
2023-08-06,가락시장,8226
2023-08-06,문정,13577
2023-08-06,장지,12785
2023-08-06,복정,6542
2023-08-06,산성,9030
2023-08-06,남한산성입구(성남법원.검찰청),11103
2023-08-06,단대오거리,8252
2023-08-06,신흥,6445
2023-08-06,수진,5735
2023-08-06,모란,5051
2023-08-06,남위례,55269
2023-08-07,서울역,75117
2023-08-07,시청,66399
2023-08-07,종각,64699
2023-08-07,종로3가,45487
2023-08-07,종로5가,32238
2023-08-07,동대문,21880
2023-08-07,신설동,29055
2023-08-07,제기동,36195
2023-08-07,청량리(서울시립대입구),25915
2023-08-07,동묘앞,32494
2023-08-07,시청,73805
2023-08-07,을지로입구,75012
2023-08-07,을지로3가,39460
2023-08-07,을지로4가,26693
2023-08-07,동대문역사문화공원(DDP),27016
2023-08-07,신당,27787
2023-08-07,상왕십리,27438
2023-08-07,왕십리(성동구청),20965
2023-08-07,한양대,32754
2023-08-07,뚝섬,64865
2023-08-07,성수,74175
2023-08-07,건대입구,58163
2023-08-07,구의(광진구청),55109
2023-08-07,강변(동서울터미널),43750
2023-08-07,잠실나루,90809
2023-08-07,잠실(송파구청),97281
2023-08-07,잠실새내,28500
2023-08-07,종합운동장,63173
2023-08-07,삼성(무역센터),118037
2023-08-07,선릉,111211
2023-08-07,역삼,146970
2023-08-07,강남,113135
2023-08-07,교대(법원.검찰청),59999
2023-08-07,서초,36816
2023-08-07,방배,52523
2023-08-07,사당,66676
2023-08-07,낙성대(강감찬),72231
2023-08-07,서울대입구(관악구청),68278
2023-08-07,봉천,76353
2023-08-07,신림,74447
2023-08-07,신대방,83680
2023-08-07,구로디지털단지,82044
2023-08-07,대림(구로구청),71369
2023-08-07,신도림,67133
2023-08-07,문래,44988
2023-08-07,영등포구청,39909
2023-08-07,당산,50961
2023-08-07,합정,92060
2023-08-07,홍대입구,96906
2023-08-07,신촌,48269
2023-08-07,이대,25524
2023-08-07,아현,20118
2023-08-07,충정로(경기대입구),13680
2023-08-07,용답,4335
2023-08-07,신답,5085
2023-08-07,신설동,4537
2023-08-07,도림천,8242
2023-08-07,양천구청,17349
2023-08-07,신정네거리,12640
2023-08-07,용두(동대문구청),9257
2023-08-07,지축,28924
2023-08-07,구파발,54922
2023-08-07,연신내,47724
2023-08-07,불광,32923
2023-08-07,녹번,31202
2023-08-07,홍제,20533
2023-08-07,무악재,10961
2023-08-07,독립문,27497
2023-08-07,경복궁(정부서울청사),44450
2023-08-07,안국,35082
2023-08-07,종로3가,24570
2023-08-07,을지로3가,19776
2023-08-07,동대입구,21184
2023-08-07,약수,20290
2023-08-07,금호,15735
2023-08-07,옥수,38255
2023-08-07,압구정,59202
2023-08-07,신사,33478
2023-08-07,잠원,48025
2023-08-07,고속터미널,56615
2023-08-07,교대(법원.검찰청),39049
2023-08-07,남부터미널(예술의전당),65936
2023-08-07,양재(서초구청),53073
2023-08-07,매봉,17130
2023-08-07,도곡,17646
2023-08-07,대치,13993
2023-08-07,학여울,12471
2023-08-07,대청,20940
2023-08-07,일원,29012
2023-08-07,수서,27576
2023-08-07,가락시장,16586
2023-08-07,경찰병원,14568
2023-08-07,오금,15607
2023-08-07,당고개,27205
2023-08-07,상계,35182
2023-08-07,노원,44870
2023-08-07,창동,53671
2023-08-07,쌍문,58552
2023-08-07,수유(강북구청),46905
2023-08-07,미아(서울사이버대학),39476
2023-08-07,미아사거리,44634
2023-08-07,길음,37916
2023-08-07,성신여대입구(돈암),30532
2023-08-07,한성대입구(삼선교),41253
2023-08-07,혜화,48400
2023-08-07,동대문,35587
2023-08-07,동대문역사문화공원(DDP),44167
2023-08-07,충무로,59713
2023-08-07,명동,53425
2023-08-07,회현(남대문시장),37239
2023-08-07,서울역,32687
2023-08-07,숙대입구(갈월),17891
2023-08-07,삼각지,24997
2023-08-07,신용산,30762
2023-08-07,이촌(국립중앙박물관),12449
2023-08-07,동작(현충원),20259
2023-08-07,총신대입구(이수),44551
2023-08-07,사당,21991
2023-08-07,남태령,8296
2023-08-07,방화,12584
2023-08-07,개화산,15064
2023-08-07,김포공항,14431
2023-08-07,송정,17704
2023-08-07,마곡,33658
2023-08-07,발산,36966
2023-08-07,우장산,42899
2023-08-07,화곡,54834
2023-08-07,까치산,40152
2023-08-07,신정(은행정),27555
2023-08-07,목동,37795
2023-08-07,오목교(목동운동장앞),28807
2023-08-07,양평,12480
2023-08-07,영등포구청,15602
2023-08-07,영등포시장,15708
2023-08-07,신길,33878
2023-08-07,여의도,41265
2023-08-07,여의나루,26008
2023-08-07,마포,29673
2023-08-07,공덕,21914
2023-08-07,애오개,11418
2023-08-07,충정로(경기대입구),25376
2023-08-07,서대문,52909
2023-08-07,광화문(세종문화회관),47301
2023-08-07,종로3가,19398
2023-08-07,을지로4가,10043
2023-08-07,동대문역사문화공원(DDP),7689
2023-08-07,청구,9590
2023-08-07,신금호,14407
2023-08-07,행당,11561
2023-08-07,왕십리(성동구청),10531
2023-08-07,마장,21643
2023-08-07,답십리,34045
2023-08-07,장한평,29654
2023-08-07,군자(능동),25160
2023-08-07,아차산(어린이대공원후문),25211
2023-08-07,광나루(장신대),28351
2023-08-07,천호(풍납토성),35780
2023-08-07,강동,25957
2023-08-07,길동,17957
2023-08-07,굽은다리(강동구민회관앞),17544
2023-08-07,명일,18399
2023-08-07,고덕,24512
2023-08-07,상일동,21939
2023-08-07,둔촌동,12405
2023-08-07,올림픽공원(한국체대),10835
2023-08-07,방이,11062
2023-08-07,오금,10207
2023-08-07,개롱,16860
2023-08-07,거여,17041
2023-08-07,마천,11988
2023-08-07,강일,21696
2023-08-07,미사,20924
2023-08-07,하남풍산,11547
2023-08-07,하남시청(덕풍·신장),13087
2023-08-07,하남검단산,23419
2023-08-07,응암,21090
2023-08-07,역촌,9291
2023-08-07,불광,7389
2023-08-07,독바위,10712
2023-08-07,구산,18495
2023-08-07,새절(신사),21032
2023-08-07,증산(명지대앞),24423
2023-08-07,디지털미디어시티,20665
2023-08-07,월드컵경기장(성산),18946
2023-08-07,마포구청,26042
2023-08-07,망원,26741
2023-08-07,합정,20970
2023-08-07,상수,18907
2023-08-07,광흥창(서강),17096
2023-08-07,대흥(서강대앞),27602
2023-08-07,공덕,25391
2023-08-07,효창공원앞,12629
2023-08-07,삼각지,9859
2023-08-07,녹사평(용산구청),13374
2023-08-07,이태원,16659
2023-08-07,한강진,10282
2023-08-07,버티고개,5925
2023-08-07,약수,7122
2023-08-07,청구,9789
2023-08-07,신당,12934
2023-08-07,동묘앞,10477
2023-08-07,창신,9882
2023-08-07,보문,16864
2023-08-07,안암(고대병원앞),19090
2023-08-07,고려대(종암),19352
2023-08-07,월곡(동덕여대),17101
2023-08-07,상월곡(한국과학기술연구원),15018
2023-08-07,돌곶이,20748
